ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente,Total_vente,TVA,Date_traitement,Total_vente_normalise,Categorie_produit,Ratio_vente_quantite
11,Cravate,18.3,37.44,2023-09-05,685.1519999999999,137.0304,2025-05-22 12:16:22,0.3479861405267697,Basique,37.44
30,Chaussures,3.8,30.94,2024-08-01,117.572,23.514400000000002,2025-05-22 12:16:22,0.05971437945742459,Basique,30.94
88,Montre,12.0,59.81,2024-05-24,717.72,143.544,2025-05-22 12:16:22,0.3645273060267987,Luxe,59.81
6,Robe,18.7,19.56,29/03/2025,365.77199999999993,73.1544,2025-05-22 12:16:22,0.18577423198466558,Basique,19.56
93,Chaussures,8.2,95.97,invalid_date,786.954,157.3908,2025-05-22 12:16:22,0.3996909959134667,Luxe,95.97
65,Lunettes de soleil,11.2,86.28,invalid_date,966.3359999999999,193.2672,2025-05-22 12:16:22,0.49079844339953255,Luxe,86.28
53,Lunettes de soleil,10.6,61.84,2024-09-21,655.504,131.10080000000002,2025-05-22 12:16:22,0.3329280321152966,Luxe,61.84
42,Lunettes de soleil,7.1,95.82,invalid_date,680.3219999999999,136.06439999999998,2025-05-22 12:16:22,0.3455330015754942,Luxe,95.82
86,Robe,3.7,59.69,2024-05-22,220.853,44.17060000000001,2025-05-22 12:16:22,0.11217041341740035,Luxe,59.69
77,Chemise,19.2,10.6,13/12/2024,203.51999999999998,40.704,2025-05-22 12:16:22,0.10336704748728483,Basique,10.6
13,Pull,4.6,95.43,2024-07-03,438.978,87.79560000000001,2025-05-22 12:16:22,0.22295528582878008,Luxe,95.43
12,Cravate,1.1,54.16,invalid_date,59.576,11.9152,2025-05-22 12:16:22,0.03025842777664348,Luxe,54.16
45,Montre,11.1,89.01,10/01/2025,988.0110000000001,197.60220000000004,2025-05-22 12:16:22,0.50180709490448,Luxe,89.01
94,Cravate,18.9,86.09,invalid_date,1627.1009999999999,325.4202,2025-05-22 12:16:22,0.8263985177555455,Luxe,86.09
92,Pantalon,9.6,45.76,04/02/2025,439.296,87.8592,2025-05-22 12:16:22,0.22311679684047894,Luxe,45.76
55,Pantalon,8.1,24.59,2024-05-28,199.179,39.835800000000006,2025-05-22 12:16:22,0.10116226980871612,Basique,24.59
78,Robe,10.0,94.26,2023-09-05,942.6,188.52,2025-05-22 12:16:22,0.4787430176961217,Luxe,94.26
13,Chemise,12.9,16.01,30/06/2023,206.52900000000002,41.305800000000005,2025-05-22 12:16:22,0.10489530734326578,Basique,16.01
79,Montre,5.0,80.5,2024-04-07,402.5,80.5,2025-05-22 12:16:22,0.20442824593962336,Luxe,80.5
72,Cravate,8.3,93.99,2025-04-03,780.1170000000001,156.02340000000004,2025-05-22 12:16:22,0.3962185091619408,Luxe,93.99
48,Robe,10.6,64.61,invalid_date,684.866,136.9732,2025-05-22 12:16:22,0.34784088219549336,Luxe,64.61
83,Pantalon,1.7,65.16,invalid_date,110.77199999999999,22.1544,2025-05-22 12:16:22,0.05626068486763716,Luxe,65.16
95,Chaussures,17.5,17.45,2025-01-08,305.375,61.075,2025-05-22 12:16:22,0.15509882137593162,Basique,17.45
25,Chaussures,14.9,25.53,18/05/2025,380.39700000000005,76.0794,2025-05-22 12:16:22,0.19320221483402464,Basique,25.53
60,Pantalon,3.2,26.43,2024-04-10,84.57600000000001,16.915200000000002,2025-05-22 12:16:22,0.04295583435674431,Basique,26.43
11,Cravate,6.8,77.27,05/05/2025,525.4359999999999,105.0872,2025-05-22 12:16:22,0.2668669809528743,Luxe,77.27
42,Pull,11.7,39.01,invalid_date,456.417,91.2834,2025-05-22 12:16:22,0.2318124887627952,Basique,39.01
85,Chaussures,4.8,37.12,2023-12-19,178.176,35.6352,2025-05-22 12:16:22,0.09049492459264181,Basique,37.12
87,Lunettes de soleil,12.3,41.22,2024-11-30,507.00600000000003,101.40120000000002,2025-05-22 12:16:22,0.25750645282202406,Luxe,41.22
77,Lunettes de soleil,18.4,22.43,2024-02-07,412.712,82.5424,2025-05-22 12:16:22,0.20961488257946292,Basique,22.43
21,Lunettes de soleil,14.0,51.84,05/10/2023,725.76,145.15200000000002,2025-05-22 12:16:22,0.3686107919829591,Luxe,51.839999999999996
10,Pull,8.1,64.84,15/12/2023,525.204,105.04079999999999,2025-05-22 12:16:22,0.266749149019811,Luxe,64.84
25,Robe,19.9,72.48,30/05/2023,1442.352,288.47040000000004,2025-05-22 12:16:22,0.7325651910248637,Luxe,72.48
78,Pantalon,2.8,29.02,invalid_date,81.256,16.2512,2025-05-22 12:16:22,0.04126961876290692,Basique,29.020000000000003
58,Chaussures,18.6,46.0,invalid_date,855.6,171.12,2025-05-22 12:16:22,0.4345560427973708,Luxe,46.0
53,Cravate,13.1,22.47,invalid_date,294.35699999999997,58.871399999999994,2025-05-22 12:16:22,0.14950282034794957,Basique,22.47
66,Cravate,17.2,51.2,2025-04-29,880.64,176.12800000000001,2025-05-22 12:16:22,0.4472737652279998,Luxe,51.2
85,Pull,3.7,81.6,18/11/2024,301.92,60.38400000000001,2025-05-22 12:16:22,0.1533440397865617,Luxe,81.6
47,Lunettes de soleil,10.1,97.52,invalid_date,984.9519999999999,196.9904,2025-05-22 12:16:22,0.5002534402353388,Luxe,97.52
29,Robe,4.9,35.05,invalid_date,171.745,34.349000000000004,2025-05-22 12:16:22,0.08722864372397668,Basique,35.05
26,Pull,10.5,85.6,invalid_date,898.8,179.76,2025-05-22 12:16:22,0.456497161367785,Luxe,85.6
9,Robe,11.5,97.34,21/06/2024,1119.41,223.88200000000003,2025-05-22 12:16:22,0.5685441559932268,Luxe,97.34
73,Cravate,5.6,72.07,2024-05-02,403.5919999999999,80.71839999999999,2025-05-22 12:16:22,0.2049828686590421,Luxe,72.07
25,Pantalon,18.2,57.03,2023-09-01,1037.946,207.5892,2025-05-22 12:16:22,0.5271688948075733,Luxe,57.029999999999994
36,Robe,12.9,97.95,14/02/2025,1263.555,252.711,2025-05-22 12:16:22,0.6417548628527722,Luxe,97.95
82,Chaussures,4.7,78.66,26/06/2023,369.702,73.9404,2025-05-22 12:16:22,0.18777026429905747,Luxe,78.66
27,Chaussures,7.2,78.98,2024-11-16,568.6560000000001,113.73120000000002,2025-05-22 12:16:22,0.2888182574485527,Luxe,78.98
80,Montre,17.3,16.7,08/12/2024,288.91,57.78200000000001,2025-05-22 12:16:22,0.14673630940227725,Basique,16.7
68,Robe,14.1,79.49,invalid_date,1120.809,224.1618,2025-05-22 12:16:22,0.5692547028654492,Luxe,79.49
74,Pull,13.1,60.88,invalid_date,797.528,159.50560000000002,2025-05-22 12:16:22,0.4050614910005862,Luxe,60.88
99,Chaussures,4.9,19.08,2024-07-17,93.492,18.698400000000003,2025-05-22 12:16:22,0.04748423743947147,Basique,19.08
99,Lunettes de soleil,12.2,18.36,invalid_date,223.992,44.7984,2025-05-22 12:16:22,0.11376469978759779,Basique,18.36
65,Pull,10.1,95.04,2023-08-17,959.904,191.98080000000002,2025-05-22 12:16:22,0.48753165463460424,Luxe,95.04
54,Chaussures,4.3,76.78,13/07/2023,330.154,66.0308,2025-05-22 12:16:22,0.16768398288186437,Luxe,76.78
95,Chaussures,18.4,58.55,2024-08-28,1077.32,215.464,2025-05-22 12:16:22,0.5471668022749689,Luxe,58.550000000000004
13,Chemise,7.6,18.29,2024-11-18,139.004,27.8008,2025-05-22 12:16:22,0.07059961217041343,Basique,18.29
86,Pantalon,10.1,21.32,2024-03-29,215.332,43.0664,2025-05-22 12:16:22,0.10936631814825087,Basique,21.32
11,Chaussures,8.6,22.75,2023-11-22,195.65,39.13,2025-05-22 12:16:22,0.0993699038958691,Basique,22.75
26,Pull,11.0,60.66,invalid_date,667.26,133.452,2025-05-22 12:16:22,0.33889886058552315,Luxe,60.66
47,Cravate,14.2,43.7,invalid_date,620.54,124.108,2025-05-22 12:16:22,0.3151699471686307,Luxe,43.7
19,Montre,16.6,45.21,invalid_date,750.4860000000001,150.09720000000002,2025-05-22 12:16:22,0.3811690349869421,Luxe,45.21
54,Lunettes de soleil,12.2,85.09,2023-10-05,1038.098,207.6196,2025-05-22 12:16:22,0.5272460950395804,Luxe,85.09
36,Chaussures,18.0,75.34,2024-10-30,1356.1200000000001,271.22400000000005,2025-05-22 12:16:22,0.6887682804562535,Luxe,75.34
83,Pantalon,11.9,97.01,11/03/2025,1154.419,230.88380000000004,2025-05-22 12:16:22,0.5863250962717368,Luxe,97.01
40,Robe,15.4,45.82,2024-10-05,705.628,141.12560000000002,2025-05-22 12:16:22,0.35838582441213557,Luxe,45.82
73,Pantalon,7.2,49.83,2023-08-01,358.776,71.7552,2025-05-22 12:16:22,0.1822209897272902,Luxe,49.83
41,Pull,2.5,38.95,invalid_date,97.375,19.475,2025-05-22 12:16:22,0.04945639862949273,Basique,38.95
30,Pull,14.6,51.88,20/08/2024,757.448,151.4896,2025-05-22 12:16:22,0.3847050087713685,Luxe,51.88
26,Cravate,7.7,40.57,invalid_date,312.389,62.4778,2025-05-22 12:16:22,0.15866120576604473,Luxe,40.57
33,Chemise,17.7,98.38,invalid_date,1741.3259999999998,348.2652,2025-05-22 12:16:22,0.8844129684200261,Luxe,98.38
69,Cravate,19.5,88.49,invalid_date,1725.5549999999998,345.111,2025-05-22 12:16:22,0.8764029364530354,Luxe,88.49
48,Chemise,18.3,51.15,2024-07-31,936.045,187.209,2025-05-22 12:16:22,0.4754137576908192,Luxe,51.15
92,Pull,2.4,54.57,2023-11-09,130.968,26.1936,2025-05-22 12:16:22,0.06651815779930581,Luxe,54.57
49,Cravate,18.1,93.19,2023-09-12,1686.739,337.3478,2025-05-22 12:16:22,0.8566884351005077,Luxe,93.19
62,Pantalon,3.1,84.98,2024-10-11,263.43800000000005,52.68760000000001,2025-05-22 12:16:22,0.1337991757859441,Luxe,84.98000000000002
45,Montre,4.8,45.22,16/12/2024,217.05599999999998,43.4112,2025-05-22 12:16:22,0.11024193130601462,Luxe,45.22
41,Chemise,3.1,46.89,invalid_date,145.359,29.071800000000003,2025-05-22 12:16:22,0.07382729292307506,Luxe,46.89
16,Cravate,15.5,60.73,2024-06-04,941.3149999999999,188.263,2025-05-22 12:16:22,0.47809037099790447,Luxe,60.73
100,Lunettes de soleil,2.0,40.39,invalid_date,80.78,16.156000000000002,2025-05-22 12:16:22,0.0410278601416218,Luxe,40.39
73,Chaussures,6.2,67.71,2023-11-07,419.80199999999996,83.96039999999999,2025-05-22 12:16:22,0.21321586708557952,Luxe,67.71
79,Chemise,13.8,17.72,2023-07-07,244.536,48.9072,2025-05-22 12:16:22,0.12419892061886145,Basique,17.72
44,Chaussures,6.5,82.21,2025-04-29,534.365,106.873,2025-05-22 12:16:22,0.2714019866870232,Luxe,82.21000000000001
36,Cravate,19.5,91.83,2023-06-03,1790.685,358.137,2025-05-22 12:16:22,0.9094822200755142,Luxe,91.83
89,Pull,18.7,50.26,31/05/2023,939.862,187.9724,2025-05-22 12:16:22,0.477352397727469,Luxe,50.26
86,Pull,17.8,89.78,2023-06-03,1598.084,319.6168,2025-05-22 12:16:22,0.8116608918861542,Luxe,89.78
18,Robe,13.9,19.99,invalid_date,277.861,55.5722,2025-05-22 12:16:22,0.14112456359013587,Basique,19.99
36,Chemise,10.3,14.68,invalid_date,151.204,30.240800000000004,2025-05-22 12:16:22,0.07679594658150264,Basique,14.68
41,Pantalon,1.4,82.56,2023-10-18,115.58399999999999,23.116799999999998,2025-05-22 12:16:22,0.058704681686174966,Luxe,82.56
10,Chaussures,8.1,61.47,2024-07-03,497.907,99.5814,2025-05-22 12:16:22,0.2528851047231305,Luxe,61.47
16,Chemise,14.4,92.62,2024-03-25,1333.728,266.7456,2025-05-22 12:16:22,0.6773954673305888,Luxe,92.62
12,Pantalon,1.1,28.92,01/04/2024,31.812000000000005,6.362400000000001,2025-05-22 12:16:22,0.016157195925046705,Basique,28.92
91,Chaussures,9.9,49.83,2023-11-26,493.317,98.66340000000001,2025-05-22 12:16:22,0.250553860875024,Luxe,49.83
23,Cravate,6.0,73.0,2023-11-13,438.0,87.60000000000001,2025-05-22 12:16:22,0.22245856328336652,Luxe,73.0
1,Robe,6.3,15.82,18/03/2025,99.666,19.9332,2025-05-22 12:16:22,0.050619988968493165,Basique,15.82
41,Lunettes de soleil,19.8,45.95,02/10/2023,909.8100000000001,181.96200000000002,2025-05-22 12:16:22,0.46208909922566144,Luxe,45.95
85,Chaussures,3.9,29.53,13/06/2024,115.167,23.0334,2025-05-22 12:16:22,0.05849288894441889,Basique,29.53
56,Chaussures,10.3,41.8,2024-02-03,430.54,86.108,2025-05-22 12:16:22,0.21866965715986444,Luxe,41.8
81,Cravate,14.5,83.2,25/05/2024,1206.4,241.28000000000003,2025-05-22 12:16:22,0.6127260519293457,Luxe,83.2
19,Pull,17.1,52.64,invalid_date,900.1440000000001,180.02880000000005,2025-05-22 12:16:22,0.4571797739455313,Luxe,52.64
63,Pull,12.5,84.17,invalid_date,1052.125,210.425,2025-05-22 12:16:22,0.5343703559235434,Luxe,84.17
78,Pantalon,6.6,76.19,invalid_date,502.854,100.5708,2025-05-22 12:16:22,0.2553976675372009,Luxe,76.19
26,Montre,6.4,39.05,2024-11-25,249.92,49.984,2025-05-22 12:16:22,0.12693343409995198,Basique,39.05
37,Pull,11.7,89.49,invalid_date,1047.033,209.4066,2025-05-22 12:16:22,0.5317841481513084,Luxe,89.49
92,Chaussures,10.4,22.59,invalid_date,234.936,46.9872,2025-05-22 12:16:22,0.11932311649210274,Basique,22.59
15,Robe,5.3,68.03,2024-02-03,360.55899999999997,72.1118,2025-05-22 12:16:22,0.18312656876458297,Luxe,68.03
83,Cravate,10.1,29.71,2024-12-28,300.071,60.01420000000001,2025-05-22 12:16:22,0.15240493959589746,Basique,29.710000000000004
4,Lunettes de soleil,11.5,28.01,2024-11-07,322.115,64.423,2025-05-22 12:16:22,0.16360100482196716,Basique,28.01
77,Robe,16.1,16.99,2023-12-20,273.539,54.7078,2025-05-22 12:16:22,0.13892943594056803,Basique,16.99
44,Chaussures,17.2,97.95,invalid_date,1684.74,336.94800000000004,2025-05-22 12:16:22,0.8556731504703629,Luxe,97.95
51,Pantalon,16.6,99.15,invalid_date,1645.8900000000003,329.1780000000001,2025-05-22 12:16:22,0.8359413806448863,Luxe,99.15
82,Montre,4.0,74.46,04/05/2024,297.84,59.568,2025-05-22 12:16:22,0.15127182303268924,Luxe,74.46
27,Pantalon,19.1,12.12,02/04/2024,231.492,46.2984,2025-05-22 12:16:22,0.11757392176162804,Basique,12.12
63,Pantalon,10.0,17.47,03/01/2024,174.7,34.94,2025-05-22 12:16:22,0.08872947718174459,Basique,17.47
36,Lunettes de soleil,16.2,32.79,invalid_date,531.198,106.2396,2025-05-22 12:16:22,0.269793479221456,Basique,32.79
38,Pull,9.1,97.17,2024-06-29,884.247,176.8494,2025-05-22 12:16:22,0.4491057470493767,Luxe,97.17
92,Montre,16.4,19.14,2023-12-16,313.89599999999996,62.779199999999996,2025-05-22 12:16:22,0.15942660543469317,Basique,19.14
91,Pull,13.1,47.68,10/07/2023,624.608,124.9216,2025-05-22 12:16:22,0.3172360691673447,Luxe,47.68
52,Cravate,18.2,20.89,2023-12-22,380.198,76.0396,2025-05-22 12:16:22,0.19310114347764698,Basique,20.89
34,Montre,2.3,62.39,invalid_date,143.49699999999999,28.699399999999997,2025-05-22 12:16:22,0.07288159008098914,Luxe,62.39
68,Chemise,6.8,38.76,10/06/2024,263.568,52.7136,2025-05-22 12:16:22,0.1338652023001606,Basique,38.76
50,Pantalon,3.8,87.21,2023-10-20,331.39799999999997,66.2796,2025-05-22 12:16:22,0.16831580583329017,Luxe,87.21
77,Robe,10.4,48.95,04/02/2025,509.08000000000004,101.81600000000002,2025-05-22 12:16:22,0.2585598296719092,Luxe,48.95
9,Pantalon,14.4,79.56,01/02/2024,1145.664,229.1328,2025-05-22 12:16:22,0.5818784644873854,Luxe,79.56
61,Montre,8.3,52.24,invalid_date,433.59200000000004,86.71840000000002,2025-05-22 12:16:22,0.22021975655516318,Luxe,52.24
18,Chaussures,3.3,13.69,25/12/2023,45.17699999999999,9.0354,2025-05-22 12:16:22,0.022945229482768604,Basique,13.689999999999998
7,Cravate,2.7,18.31,14/10/2024,49.437,9.8874,2025-05-22 12:16:22,0.025108867564017787,Basique,18.31
24,Cravate,8.8,56.85,2024-04-14,500.28000000000003,100.05600000000001,2025-05-22 12:16:22,0.2540903425557137,Luxe,56.85
22,Cravate,1.3,64.24,2024-05-04,83.512,16.7024,2025-05-22 12:16:22,0.04241543273269522,Luxe,64.24
98,Pull,14.7,58.03,2024-03-28,853.0409999999999,170.6082,2025-05-22 12:16:22,0.4332563362598316,Luxe,58.03
65,Chemise,8.5,14.35,2025-05-05,121.975,24.395,2025-05-22 12:16:22,0.06195064670431194,Basique,14.35
91,Pantalon,14.6,67.61,2024-07-17,987.106,197.4212,2025-05-22 12:16:22,0.5013474487862803,Luxe,67.61
26,Chemise,5.1,50.49,invalid_date,257.49899999999997,51.49979999999999,2025-05-22 12:16:22,0.13078277987877532,Luxe,50.489999999999995
17,Lunettes de soleil,19.2,95.3,05/10/2024,1829.76,365.952,2025-05-22 12:16:22,0.9293282665602117,Luxe,95.3
46,Pull,4.7,11.0,2024-10-29,51.7,10.340000000000002,2025-05-22 12:16:22,0.02625823680764852,Basique,11.0
98,Chemise,13.7,99.88,06/08/2023,1368.3559999999998,273.67119999999994,2025-05-22 12:16:22,0.6949828991328179,Luxe,99.87999999999998
18,Cravate,8.9,47.58,28/07/2024,423.462,84.6924,2025-05-22 12:16:22,0.2150747674089063,Luxe,47.58
71,Robe,19.8,10.05,2024-08-14,198.99,39.798,2025-05-22 12:16:22,0.10106627741497057,Basique,10.05
5,Robe,14.8,29.72,invalid_date,439.856,87.97120000000001,2025-05-22 12:16:22,0.22340121874787322,Basique,29.72
19,Cravate,17.0,89.27,10/06/2023,1517.59,303.518,2025-05-22 12:16:22,0.7707782900758087,Luxe,89.27
28,Lunettes de soleil,9.2,35.78,16/02/2024,329.176,65.8352,2025-05-22 12:16:22,0.16718726033645082,Basique,35.78
21,Pull,12.3,19.06,invalid_date,234.438,46.8876,2025-05-22 12:16:22,0.11907018415302713,Basique,19.06
13,Chemise,19.9,98.94,2024-05-25,1968.9059999999997,393.78119999999996,2025-05-22 12:16:22,1.0,Luxe,98.94
34,Chaussures,13.2,54.68,invalid_date,721.776,144.3552,2025-05-22 12:16:22,0.3665873332703542,Luxe,54.68
65,Robe,15.6,54.7,invalid_date,853.32,170.66400000000002,2025-05-22 12:16:22,0.4333980393172656,Luxe,54.7
20,Pantalon,17.2,95.82,12/08/2024,1648.1039999999998,329.6208,2025-05-22 12:16:22,0.8370658629716198,Luxe,95.82
3,Pantalon,19.9,23.12,invalid_date,460.08799999999997,92.0176,2025-05-22 12:16:22,0.23367697594501718,Basique,23.12
4,Robe,7.2,88.26,20/11/2024,635.4720000000001,127.09440000000002,2025-05-22 12:16:22,0.32275385417079344,Luxe,88.26
95,Chemise,3.6,95.41,2024-01-20,343.476,68.6952,2025-05-22 12:16:22,0.1744501769002685,Luxe,95.41
21,Cravate,2.6,26.66,invalid_date,69.316,13.8632,2025-05-22 12:16:22,0.035205337380250765,Basique,26.66
3,Montre,5.1,25.24,10/11/2024,128.724,25.744799999999998,2025-05-22 12:16:22,0.06537843858467596,Basique,25.24
1,Robe,12.0,54.34,2023-09-08,652.08,130.41600000000003,2025-05-22 12:16:22,0.331188995310086,Luxe,54.34
75,Pantalon,19.4,21.92,2024-06-03,425.248,85.0496,2025-05-22 12:16:22,0.2159818701349887,Basique,21.92
15,Chemise,13.4,84.7,04/10/2024,1134.98,226.996,2025-05-22 12:16:22,0.5764521008113136,Luxe,84.7
14,Pull,4.9,23.23,03/10/2023,113.82700000000001,22.765400000000003,2025-05-22 12:16:22,0.05781230795172549,Basique,23.23
19,Cravate,8.4,88.3,01/01/2024,741.72,148.34400000000002,2025-05-22 12:16:22,0.3767168163436955,Luxe,88.3
50,Robe,4.0,49.43,2024-02-24,197.72,39.544000000000004,2025-05-22 12:16:22,0.10042124916070144,Luxe,49.43
32,Chaussures,12.9,23.42,10/10/2024,302.11800000000005,60.423600000000015,2025-05-22 12:16:22,0.1534446032466761,Basique,23.42
99,Lunettes de soleil,11.8,53.29,2024-06-09,628.822,125.76440000000001,2025-05-22 12:16:22,0.31937634402048654,Luxe,53.29
43,Montre,5.3,72.08,invalid_date,382.024,76.40480000000001,2025-05-22 12:16:22,0.19402856205425756,Luxe,72.08
36,Montre,18.0,40.67,invalid_date,732.0600000000001,146.412,2025-05-22 12:16:22,0.37181053844114453,Luxe,40.67
95,Pantalon,19.6,70.06,2024-12-18,1373.1760000000002,274.63520000000005,2025-05-22 12:16:22,0.6974309591214616,Luxe,70.06
21,Cravate,15.0,27.63,2025-01-05,414.45,82.89,2025-05-22 12:16:22,0.21049760628491154,Basique,27.63
89,Pantalon,16.8,52.64,2023-08-18,884.3520000000001,176.87040000000002,2025-05-22 12:16:22,0.44915907615701317,Luxe,52.64
92,Pull,17.8,84.59,18/02/2025,1505.7020000000002,301.14040000000006,2025-05-22 12:16:22,0.7647404192988393,Luxe,84.59
75,Pantalon,16.1,91.07,invalid_date,1466.227,293.2454,2025-05-22 12:16:22,0.74469121430886,Luxe,91.07
67,Chaussures,11.2,81.9,2023-08-09,917.28,183.45600000000002,2025-05-22 12:16:22,0.46588308431179554,Luxe,81.9
66,Pantalon,5.6,40.52,10/10/2024,226.912,45.382400000000004,2025-05-22 12:16:22,0.11524775687615357,Luxe,40.52
4,Chemise,15.5,79.78,invalid_date,1236.59,247.31799999999998,2025-05-22 12:16:22,0.6280594401154753,Luxe,79.78
4,Pantalon,7.1,17.44,14/02/2025,123.824,24.7648,2025-05-22 12:16:22,0.0628897468949762,Basique,17.44
6,Chemise,12.9,46.61,11/09/2024,601.269,120.25380000000001,2025-05-22 12:16:22,0.3053822782804258,Luxe,46.61
78,Montre,12.7,79.51,2023-09-07,1009.777,201.95540000000003,2025-05-22 12:16:22,0.5128619649693791,Luxe,79.51
98,Cravate,11.0,45.97,2024-02-18,505.66999999999996,101.134,2025-05-22 12:16:22,0.25682790341438344,Luxe,45.97
46,Pull,15.4,26.79,invalid_date,412.566,82.5132,2025-05-22 12:16:22,0.20954072972503512,Basique,26.79
87,Pull,7.5,36.44,invalid_date,273.29999999999995,54.66,2025-05-22 12:16:22,0.13880804873366223,Basique,36.43999999999999
74,Chemise,15.7,43.15,03/08/2023,677.4549999999999,135.49099999999999,2025-05-22 12:16:22,0.34407686298888823,Luxe,43.15
60,Pantalon,11.3,31.7,invalid_date,358.21000000000004,71.64200000000001,2025-05-22 12:16:22,0.18193352044231675,Basique,31.700000000000003
67,Lunettes de soleil,18.9,84.66,04/04/2025,1600.0739999999998,320.0148,2025-05-22 12:16:22,0.8126716054499301,Luxe,84.66
89,Pantalon,3.2,48.39,2024-03-29,154.848,30.969600000000003,2025-05-22 12:16:22,0.07864672056461813,Luxe,48.39
44,Robe,5.5,46.67,2025-01-12,256.685,51.337,2025-05-22 12:16:22,0.13036935232052727,Luxe,46.67
89,Chemise,12.5,55.67,12/05/2024,695.875,139.175,2025-05-22 12:16:22,0.3534323121571066,Luxe,55.67
80,Cravate,19.1,19.75,07/11/2023,377.225,75.44500000000001,2025-05-22 12:16:22,0.19159116788714142,Basique,19.75
98,Lunettes de soleil,19.5,67.77,invalid_date,1321.5149999999999,264.303,2025-05-22 12:16:22,0.6711925302680778,Luxe,67.77
28,Robe,11.7,56.8,28/12/2023,664.56,132.912,2025-05-22 12:16:22,0.3375275406748723,Luxe,56.8
86,Pull,13.4,69.15,20/07/2024,926.6100000000001,185.32200000000003,2025-05-22 12:16:22,0.47062175644748927,Luxe,69.15
35,Chemise,17.2,53.06,2023-08-07,912.632,182.5264,2025-05-22 12:16:22,0.46352238248042316,Luxe,53.06
98,Lunettes de soleil,10.6,17.31,invalid_date,183.486,36.6972,2025-05-22 12:16:22,0.09319185375025522,Basique,17.31
43,Chemise,1.9,43.77,invalid_date,83.163,16.6326,2025-05-22 12:16:22,0.042238176936837006,Luxe,43.77
45,Lunettes de soleil,3.1,51.78,2023-08-02,160.518,32.1036,2025-05-22 12:16:22,0.08152649237698499,Luxe,51.78
87,Pantalon,2.5,10.04,2024-02-25,25.099999999999998,5.02,2025-05-22 12:16:22,0.012748196206421232,Basique,10.04
74,Pull,8.1,29.64,invalid_date,240.084,48.0168,2025-05-22 12:16:22,0.1219377664550771,Basique,29.64
70,Robe,6.8,75.34,invalid_date,512.312,102.4624,2025-05-22 12:16:22,0.26020135039458464,Luxe,75.34
56,Robe,6.4,31.29,invalid_date,200.256,40.0512,2025-05-22 12:16:22,0.10170927408418687,Basique,31.29
64,Chaussures,18.4,11.26,invalid_date,207.18399999999997,41.4368,2025-05-22 12:16:22,0.10522797939566439,Basique,11.26
12,Montre,18.0,19.21,12/10/2024,345.78000000000003,69.156,2025-05-22 12:16:22,0.1756203698906906,Basique,19.21
90,Lunettes de soleil,8.7,50.82,13/11/2023,442.13399999999996,88.4268,2025-05-22 12:16:22,0.224558206435452,Luxe,50.82
64,Cravate,18.1,87.41,31/10/2024,1582.121,316.42420000000004,2025-05-22 12:16:22,0.8035533438366282,Luxe,87.41
98,Chemise,8.1,17.59,2024-05-01,142.47899999999998,28.4958,2025-05-22 12:16:22,0.07236455168504743,Basique,17.59
88,Robe,8.7,75.92,2023-08-23,660.5039999999999,132.1008,2025-05-22 12:16:22,0.3354675134313167,Luxe,75.92
17,Chemise,17.2,95.63,invalid_date,1644.8359999999998,328.9672,2025-05-22 12:16:22,0.835406057983469,Luxe,95.63
64,Chaussures,16.9,38.81,31/03/2025,655.889,131.17780000000002,2025-05-22 12:16:22,0.33312357217663013,Basique,38.81
59,Chemise,1.6,25.11,invalid_date,40.176,8.035200000000001,2025-05-22 12:16:22,0.020405240270485236,Basique,25.11
29,Cravate,11.4,40.62,20/09/2024,463.068,92.6136,2025-05-22 12:16:22,0.23519050680936524,Luxe,40.62
44,Lunettes de soleil,4.2,46.33,invalid_date,194.586,38.91720000000001,2025-05-22 12:16:22,0.09882950227182001,Luxe,46.33
80,Pantalon,17.7,93.37,26/12/2024,1652.6490000000001,330.5298,2025-05-22 12:16:22,0.8393742514878823,Luxe,93.37
31,Robe,16.1,85.47,15/03/2024,1376.067,275.21340000000004,2025-05-22 12:16:22,0.6988992872183843,Luxe,85.47
3,Robe,19.1,72.74,03/10/2024,1389.334,277.8668,2025-05-22 12:16:22,0.7056375469423123,Luxe,72.74
79,Robe,4.4,37.41,2025-04-01,164.60399999999998,32.9208,2025-05-22 12:16:22,0.08360175650843667,Basique,37.41
89,Lunettes de soleil,19.7,22.25,2023-10-28,438.325,87.665,2025-05-22 12:16:22,0.22262362956890783,Basique,22.25
9,Cravate,16.3,73.68,invalid_date,1200.9840000000002,240.19680000000005,2025-05-22 12:16:22,0.6099752857678327,Luxe,73.68
18,Cravate,16.9,28.02,invalid_date,473.53799999999995,94.7076,2025-05-22 12:16:22,0.24050818068511143,Basique,28.02
1,Robe,12.9,43.94,2024-08-25,566.826,113.36520000000002,2025-05-22 12:16:22,0.2878888072868893,Luxe,43.94
57,Pantalon,13.3,15.7,2024-02-29,208.81,41.762,2025-05-22 12:16:22,0.10605381871963417,Basique,15.7
57,Cravate,18.6,96.1,03/10/2023,1787.46,357.492,2025-05-22 12:16:22,0.9078442546266812,Luxe,96.1
24,Chaussures,3.9,76.69,2025-01-03,299.091,59.818200000000004,2025-05-22 12:16:22,0.15190720125795748,Luxe,76.69
94,Lunettes de soleil,16.2,67.63,invalid_date,1095.6059999999998,219.12119999999996,2025-05-22 12:16:22,0.5564541933439179,Luxe,67.63
